No,Y house price of unit area,PC1,PC2,PC3,PC4,PC5,PC6
23,24.6,0.7087214238699022,-1.1811482864323228,-0.41130878731438475,-1.5599392981666342,-0.369694712577496,0.33421936975749716
24,47.9,-1.4485679298219256,-0.6002432286842498,0.2815234457514444,0.14210616876354526,0.3913894152378598,0.21385585179954833
25,38.8,-0.6236769815301857,1.032362503955711,-1.6348668330254246,-0.36747373104928716,-0.44108334112159947,-0.11214454690777115
26,27.0,0.8052795531978768,0.7689700247411078,-0.8621951535999904,0.7275203452390693,-0.6532264475071886,-0.36142300298022534
27,56.2,-1.268185261783794,-1.9714844102589395,-0.41901743117707946,0.7256344304468265,-0.31626433595195413,0.2648935656619157
28,33.6,-0.21406246941406842,-0.4822427201083937,0.6853298467844933,-0.9544948782608927,0.6674839256778926,-0.44802918643462625
29,47.0,-0.5378633407584436,0.8782419148275978,0.8761593109209643,-0.18951638681863361,-0.3574486688544319,-0.13300888742708056
30,57.1,-1.1195558357821072,-0.8672249377033299,0.47113427854159057,0.033174227765402416,-0.1827389606064562,0.27768667890391485
31,22.1,4.218807743885672,1.438663870298539,0.37221705978788017,0.19785684076354237,0.39397638077209474,0.15935855700422855
32,25.0,-1.1556892510543761,0.1279734724612105,-1.7533994835294024,0.9221473803466388,0.19672348499785047,0.24126383826511072
33,34.2,-0.022286600780981932,0.2831713365969749,-2.1997048597432793,-0.262979417289347,-1.2139824590424768,-0.3948325829480866
34,49.3,-1.2886876763176542,0.21524037071944777,0.3649656733211873,0.15287250312318368,-0.017740921948981157,0.11000062810624314
35,55.1,-1.7329030120675941,-0.8731063545048248,-0.9142325423429104,0.833928320242499,0.0577024229549381,0.23435322249867463
36,27.3,0.8800820391341693,1.3245368407388618,1.198826933542992,3.232609209408377,-2.5107079689131426,1.7387317901173158
37,22.9,1.5088793134606324,-0.6429088178902816,-0.49284454397129734,0.5919905857085431,-0.03857829580135965,-0.32110160924313697
38,25.3,0.7285925435157211,-0.7892279562622968,0.4145441718581473,-1.6443854682696082,-0.36421730342190395,0.3030924867237192
39,47.7,-1.1268218357986468,-2.0685678286406937,-0.4277994808931881,0.2020566296197793,0.28769494601478035,0.42647975935208754
40,46.2,-1.3070635544233955,0.009448826348902161,0.17128621710560643,0.3008923800270513,-0.45286944973418575,0.12636711185257646
41,15.9,3.967182437360331,-0.6661855974542463,-0.25032483651635706,-0.0825369795994005,0.5987278459556942,0.15781462691027567
42,18.2,3.958030470364807,0.6892579001634627,0.908479726274183,-0.30896392362482805,0.5115018724490439,0.08422998390227941
43,34.7,-0.3082253403596518,1.6623089418017452,-0.3383278945600587,-0.989549647075943,0.28259720917659903,-0.2944869777460458
44,34.1,-1.583076737290993,0.361851926732821,-1.9930778835226393,0.6397821953082533,-0.44245049764172656,0.4234203320368824
45,53.9,-0.8671031654625937,-0.07473055164641464,2.072402242244245,-0.3093041799398417,-0.41817583101957284,0.21949806532997376
46,38.3,-1.3194874242844792,1.0824582804483438,-1.2536841241118384,-0.48619745591866015,0.7598942723584494,0.27444461889262717
47,42.0,-1.4499459036996796,0.9242069120525411,0.4886714641327473,-0.3074407982397718,1.1093544478343267,0.2726517713061217
48,61.5,-0.36874349242994275,2.1282268770921764,0.14737981246831588,-0.47400950133397163,-0.7735202858657649,-0.17254254707264768
49,13.4,4.306612389644331,1.1290282858686604,0.24412023008524875,0.20844026845199312,0.4704114820125751,0.20098255032253834
50,13.2,3.9728905163090684,-0.16455108123287526,-2.0715521533176706,0.7226892240258458,0.6559884943207088,0.3159162685858303
51,44.2,-0.5735358937816232,0.8405232834527112,0.510047883286177,-0.22490762857591048,-0.3701541317916891,-0.13862526150582108
52,20.7,0.6768867069341689,0.26875363966093047,-0.9034817960637317,-1.932950897800379,-0.57234094306603,0.7348480621365794
53,27.0,0.6992920522400202,2.094066955582142,0.31147353890047097,0.4027717618787694,-0.3603952766682164,-0.41890685459269367
54,38.9,-0.4056285466365003,-0.5209067721025832,0.0777595692216759,-0.29149210758784194,0.33458568052860754,-0.21746123933877207
55,51.7,-1.3132887223529646,-0.18516109752726534,-0.046603136742913526,0.3465649842830255,-0.44932896662681315,0.13780344365592373
56,13.7,1.4569806002024868,-0.1982500768620322,-1.6544154030160063,-1.3430567110370364,-0.4110028301359203,-0.5637573015742685
57,41.9,-1.2884295100894922,1.7072027082546548,-0.19532887613454278,-0.32385886168140376,0.7202575072940729,0.03519142314992035
58,53.5,-0.6369721681257583,-1.575228485851235,0.1704191125482764,-0.3796372190116924,1.2361046749669242,-0.47541439968536797
59,22.6,4.035181997341798,1.7751496102186155,0.11307902116715175,0.26771593497032603,0.6211203168549232,0.2016591152324677
60,42.4,-0.10916771731803598,-0.6020411875391813,0.06134165708095984,-0.6196393080842338,0.6560359660737699,-0.5385505864902095
61,21.3,1.5495101603317771,0.2454685345372084,1.0613830724054112,0.3757383049862952,-0.03053805126411278,-0.38595207345659127
62,63.2,-1.2797630991531035,0.004037309019443729,1.681835554053093,-0.029364134772255513,0.09702494336534492,0.09546938863263317
63,27.7,1.558052736059544,-0.4220580070684031,-0.6495734626877251,0.6940855089749923,0.31275976555101137,-0.2075520589634594
64,55.0,-0.8670633110994896,-0.08112751797136156,2.0781417567220792,-0.3075517953646198,-0.41763920264395715,0.21960413483609703
65,25.3,0.3075679696375352,0.017712872322878544,0.5682582284018962,-1.3663546477861208,-1.1591109549290177,0.18936412837991526
66,44.3,-1.6308444025024456,2.1337097888728853,-0.5564886830265556,-0.36653315769951,0.4774577847214635,0.03225793206078636
67,50.7,-0.8362089238446305,-1.5007954555438003,0.5637078797030325,-0.11031849389933428,0.5933252723260157,-0.18640775579054056
68,56.8,-0.7150541001125332,0.08001917490168678,1.4824045835964015,-0.5275176031583622,0.20580883263180313,-0.36414903539779986
69,36.2,-1.1044001868988358,1.5491564518862548,0.0032996140866717173,0.09872473477531327,-0.06989378840880092,0.003346994913956667
70,42.0,-1.4182715655389055,-0.8945430816040679,-0.5036160299695633,0.876635227779205,-0.6201345145835212,0.44468540951653246
71,59.0,-1.69726443721239,0.37823952659902715,1.8040237502076226,0.09500045432289221,1.0155987670109456,0.04056856355164121
72,40.8,-0.4061741786615281,0.9733621699052009,-1.1714342661623518,-0.20347885576514183,-0.7533506583912322,-0.10413674964994571
73,36.3,-1.3234546961599065,2.0741626286231236,0.3151592374066724,-0.1383054753705086,0.6128228527932782,0.04412285938548446
74,20.0,3.9796327657014596,-0.2769659755569452,0.1854536028266524,-0.17388213540720615,0.5916468833455669,0.13494197689986506
75,54.4,-1.9208849024834251,-0.8873722565779572,-0.006912600881343688,1.293183463919629,1.0617769493345803,0.30269876642744686
76,29.5,0.7535330470430736,-0.017185904647675217,1.291840296667971,-1.825323342605854,-0.3778425966619253,0.2574532698053047
77,36.8,-0.4550165852725868,2.1432876322412504,0.1506769775355489,-0.40740700835884297,-0.8459886009227954,-0.14395045695591802
78,25.6,1.553427048231278,-0.39452063336642507,-1.0628349806980024,0.6990454394372058,0.2936266810833228,-0.1973176080930594
79,29.8,-0.20465550139914762,0.760644040958069,-1.7752217499004679,-0.10253273129572878,-1.0209162326731704,-0.3114500572562144
80,26.5,0.731439646065829,-0.7853971466422024,-0.37624308507132737,-1.6828044719215716,-0.3835721620819629,0.3666952231482059
81,40.3,-0.876994927279755,0.3191806522275715,1.3264778247889883,-0.4248510093084442,-0.464005162073473,0.22117598897370283
82,36.8,-0.6709813577339608,0.40923691891001157,-1.1518837573984608,-0.6358988039710652,0.5223993753809708,-0.1715065955739703
83,48.1,-1.1208326493511658,-0.4907391065167453,0.08664181560456316,-0.2760262453490557,0.7223770114381254,-0.0992495249665196
84,17.7,2.025507150590549,0.13495034671129308,-1.1291405699999773,0.6621617765242812,0.46800406925009264,-0.07908914729255362
85,43.7,-1.0905264711211229,-0.37244092629632664,-0.01705782356340396,-0.34845547052108006,0.6973826760927124,0.12325839838664837
86,50.8,-1.4689023764075235,-1.9969900415334005,-0.05800881325858574,0.321115658893707,1.3161574578309805,0.26466755936536407
87,27.0,0.7620474029543403,-2.2049849638572296,0.1058474038899897,-1.344667501003282,-0.26462703750249345,0.42733661376365434
88,18.3,3.9642556307763672,0.8838675981845959,1.1263688117686732,-0.3546364751766591,0.5079613929462891,0.07279366569521609
89,48.0,0.360878210868986,-0.9504468949682758,-0.08602320144735734,1.193849171376166,-1.6641259233188976,0.06293544238209448
90,25.3,3.758686367553599,1.152066484777545,0.555999139007872,-0.12275170831021598,0.29013059126695123,0.04180626802679355
91,45.4,-0.015177499609446716,-1.9136363655862523,0.19081239484159349,0.5491056123835907,-1.0282652812400253,-0.6242010920057912
92,43.2,0.3846451253243211,-0.1857930740912121,0.797022560185591,1.0109062515580185,-1.6762602588928674,0.014776855188010762
93,21.8,1.672719768153748,-0.15485405211475026,-0.8594669039814038,0.7269968663874333,0.7083674124525909,-0.08067207943931297
94,16.1,1.451810178364319,-0.010598753697773316,-1.4410720425055072,-1.4460247963005874,-0.4065012607305278,-0.5668473866047846
95,41.0,-0.7138312802320983,0.8369514407802111,-1.9442742757492244,-0.7867392825689308,0.08106623820065963,-0.3019775903627805
96,51.8,-0.7587099467556785,-1.269455230306422,-0.05429858052875589,-0.21131440603770146,0.22951893960909076,-0.2843069197680344
97,59.5,-1.7097147580355085,-0.010979869443239948,1.368245579218643,0.18634555742655448,1.0226797260164553,0.06344119996576814
98,34.6,-0.3418996625976315,0.5797356290515574,-0.772567700670585,0.182479060464332,-0.7319227917175658,-0.23657659281025803
99,51.0,-1.2883482113076026,0.5868811799423896,0.83069325642094,0.16562705724263635,-0.46295426347145197,0.09216421314122543
100,62.2,-1.7097147580355085,-0.010979869443239948,1.368245579218643,0.18634555742655448,1.0226797260164553,0.06344119996576814
101,38.2,-0.7509735873125675,1.0234911956690549,0.9804757421363429,0.8798097550459685,-0.8374868551595468,0.20305991317449157
102,32.9,-0.002833958480569487,-1.1154779064256861,-0.5412296138538136,0.27709558717756166,-1.051169561559754,-0.7468009037979036
103,54.4,-0.8299837634330712,-1.3061857575226665,0.7815969651975221,-0.15599104545116557,0.5897847928232609,-0.1978440739976041
104,45.7,-0.4211709421717677,-2.2331579439511646,-0.06756579614405592,-0.40388498380647153,1.0200031546671833,-0.37885009940974174
105,30.5,-0.7747370020003008,-0.2509034739681762,-2.1483528965948264,-0.6186465469129677,0.4972549707219355,-0.017961315451943637
106,71.0,-1.351009055960935,-1.8121894521092043,0.19734156309838513,0.5329354059791097,0.0972563843944409,0.21549836379815276
107,47.1,-1.6361126713206051,-0.0684225903364553,-0.13642809132926242,0.2700445077654824,0.5920155526079658,0.14614358572409403
108,26.6,0.7410428643388407,-0.4000085602200296,0.8503223428471268,-1.7357305713732702,-0.37129826242741365,0.280219850309592
109,34.1,-0.08359774370934053,1.3961558461522168,-0.042551642682181,-0.5019723419261124,-0.8904069760351565,-0.3327053417908153
110,28.4,1.5920099268539014,0.23420311819986245,1.8978433591437516,0.5555196256822247,0.3547203683708368,-0.2914880648647125
111,51.6,-0.746219771569455,-0.8866328005891021,0.3872191049380581,-0.3009071245661417,0.22297460897919685,-0.3070734866760381
112,39.4,-1.4148883653520157,2.059665567285547,0.28562888362400124,-0.3201102519436332,0.21771910724775115,-0.02061248060024109
113,23.1,1.5900009609211592,0.18230919087308767,1.1136134065698977,0.31900166079277176,0.4017585850881871,-0.276527510316796
114,7.6,-0.4896243966616987,0.11936108856006528,0.6539250322265765,-0.6142703972395792,0.7194551180818417,-0.285469648173181
115,53.3,-1.800586584319391,-0.08049889016338771,-2.022592201380336,0.5659363033611667,0.3771613791694639,0.16762192885102323
116,46.4,-0.7315913614917336,-0.03430949985224882,-0.276726026314862,-0.09921040048342504,-1.3012895874626573,0.3771773972676382
117,12.2,5.601730031409074,0.8798834769890768,-1.3153994957588624,1.1575697627856019,1.233700369189664,0.7470457954754869
118,13.0,4.116544405359207,-0.6950539045720775,-0.25364292013897904,-0.21778800815410254,0.7145077125632471,0.18895391462235656
119,30.6,1.0638259418203493,1.3776044620777308,0.46736503344907554,0.15329045024082466,0.011792263952600338,-0.44742159043538793
120,59.6,-1.282162905259147,0.7878878442884705,1.0428428274375956,0.11820212111558302,-0.4670313713498227,0.0806218254280388
121,31.3,-0.3993635243438265,-0.33269381455136277,0.3013884375480302,-0.33541232726859455,0.33158182579685097,-0.2287915016359961
122,48.0,-0.37442302081647444,0.4393482370632586,1.178684562357854,-0.5163502016048405,0.3179565325568296,-0.2744307185544107
123,32.5,-1.1304117374801665,1.1349133840642902,-0.4737951992588785,-0.1130313978522593,-0.8268965840856951,0.16507253802855054
124,45.5,0.24247854258081616,-0.6993777839228614,1.7614267385007245,-0.10040212281654878,-1.20973417151199,-0.8287135257690027
125,57.4,-1.4610182506450449,-0.9894626247265169,-0.15425472523753514,0.23345127186720768,0.3984703742433696,0.23672848821367512
126,48.6,-0.8237187411403976,-1.1179727999714462,1.0052258335238766,-0.19991126513191795,0.5867809380915043,-0.20917433629482807
127,62.9,-0.5104598190651141,1.2784919864894653,-1.359116324597592,0.09187985645156892,-0.5483477569059234,0.0032648734248742575
128,55.0,-1.224609123866858,-0.6092160724009369,1.1062067039924093,0.40592646417572154,-0.3410476996804735,0.18483931101990378
129,60.7,-0.8977481834452965,1.2793176547187095,-1.5256749313220728,-0.7937063171903089,0.33475087003934434,-0.285858371880172
130,41.0,-1.5392213663687873,2.074019876368253,-0.4571323466056798,-0.07774977266551057,0.05364081306719761,0.045338421395638984
131,37.5,-1.393662851874148,1.2335480526240494,-0.4138090407361572,0.4934218088247551,0.48538141898799364,0.14320497542349211
132,30.7,1.5857449120792373,0.04599038650367594,1.6742147591714278,0.5994397926588335,0.35772421949797584,-0.2801578161637722
133,37.5,-0.7834441468211063,0.6283068411079863,-0.44771323680765845,-0.09840525918841767,-0.12133111922108795,-0.061379274275456294
134,39.5,-1.842158242190152,-0.4229895133668709,-0.8479906063862046,1.0456086449063813,0.26550228787578295,0.3566964084307473
135,42.2,-0.9296897241513873,-0.18809782314132673,-2.186824429222653,-0.5321398462528365,0.40098823549529816,-0.12947791104885953
136,20.8,0.2509779146540374,-0.8292822282874089,-0.6286958951182923,-1.1536042053199305,-1.176096963222751,0.27419727681438594
137,46.8,-1.1600347540189837,-1.2583858925041185,-0.677352104893346,0.5101216351791119,-0.28447649517248186,0.17232921590135655
138,47.4,-0.7818055231348421,0.41525620034186655,1.1861374363861559,-0.6904732626006824,0.5217326150998804,-0.13185739239715297
139,43.5,0.5507461200075805,-0.40994384976960324,0.5044309403431341,0.6906512216203247,-1.3783458089903202,-0.5032243920780443
140,42.5,-0.43679421057541223,-1.4875585217383378,-1.0174256410826374,-0.06488168169976488,0.3517514532713837,-0.1603857042132942
141,51.4,-1.3007985396487314,0.19766155804508861,0.39491481707793064,0.256972213050442,-0.4558733008613247,0.11503686315163614
142,28.9,0.8616625937757803,-0.20641194923913908,1.1844333818793853,0.9582077206907585,-0.09826150344996144,-0.3577684496985851
143,37.5,-0.800400306679871,0.6415244007080224,0.6287457489531058,-0.6258294592049314,-0.025200879900411484,0.23569757442780398
144,40.1,-0.37442302081647444,0.4393482370632586,1.178684562357854,-0.5163502016048405,0.3179565325568296,-0.2744307185544107
145,28.4,0.7223673755861522,-0.9838378801384644,0.1966548180096275,-1.5987128640136337,-0.3606768203145313,0.3145288185270664
146,45.5,-1.1300931471762168,-1.5634987173430503,0.3108528024886632,0.2086337904797258,-0.14989983957138722,0.3056506516119552
147,52.2,0.19235840182947567,-2.2050803150574563,-0.027602866339959446,0.25095937110875366,-1.1857033516810245,-0.7380714953726291
148,43.2,-1.3314797269682432,-1.8066465126754359,-0.2311784579610419,0.2760853729030841,0.9504366931244139,0.35616190269372344
149,45.1,3.906281933589009,0.43407101087978744,0.9422868607922207,-1.2517576894905884,0.7689809575769314,0.0701831669081137
150,39.7,-1.5283949119659632,0.08018879262387112,-2.2763680292611603,-0.0006839900814805361,0.6616676213850932,0.09954425147330892
151,48.5,-1.111827088597528,1.330308622661568,-0.7628845526986088,-0.7667123989610355,0.5966896073442074,-0.12819595194495695
152,44.7,-1.6429376955377133,0.23843207731907945,1.672140520446011,0.8078256824963442,0.8526023860168963,0.15138518810167714
153,28.9,0.7411225730650494,-0.4128024928699236,0.8618013718027956,-1.7322258022228265,-0.37022500567618194,0.28043198932183866
154,40.9,-0.19421968874348272,-0.6922873162705447,0.8951179374612738,-0.8167574650738822,1.0777741016607805,-0.42826224984588684
155,20.7,3.957990616001703,0.6956548664884092,0.9027402117963489,-0.3107163082000503,0.5109652440734284,0.08412391439615644
156,15.6,3.9796327657014596,-0.2769659755569452,0.1854536028266524,-0.17388213540720615,0.5916468833455669,0.13494197689986506
157,18.3,1.609961161106947,1.431908608873573,0.41305489121251204,-1.7308466118496992,-0.3831140439852501,-0.6331705709045904
158,35.6,-0.49694388968354863,0.2238743847960287,0.3797510770431101,0.4324063804409595,-0.44991551179411376,0.014042504232789922
159,39.4,-1.1413194109031912,-0.6809535389106308,-0.017945065578011902,0.3748563123946973,-0.29456130890974824,0.13812631719000568
160,37.4,-0.5405598819635892,-1.1319969867370272,-1.151212572604213,0.7503619621368424,-0.42566877644121026,0.09399068936867855
161,57.8,-0.8450876754964068,-1.5291307848966114,0.16608087322650766,-0.271183203596061,1.4773669336951174,-0.39473314041461915
162,39.6,-0.46089093618348514,0.6985687925827365,0.661918695389249,-0.026918450343533393,-0.750363959940676,-0.10357635203146318
163,11.6,3.9019641497436384,-1.0558330932668947,-1.0582623627161496,0.10033681387886059,0.5428295704120749,0.18705081904857854
164,55.5,-0.7150541001125332,0.08001917490168678,1.4824045835964015,-0.5275176031583622,0.20580883263180313,-0.36414903539779986
165,55.2,0.19862341660413954,-2.016867583361269,0.19602573363236486,0.2070392041321448,-1.1887072028081638,-0.7494017440735693
166,30.6,-0.4314837360395192,-0.9711180806998889,-0.30971921808680597,-0.36365221526860153,-1.4357313631202908,0.8431558316526597
167,73.6,-1.3071539299842585,-0.49469965267079685,1.7627425679667448,0.2254940790304161,0.0762294156906148,0.13618658210271958
168,43.4,-1.3447484741756404,1.384023388733744,0.11524330316993915,-0.1299161138679976,0.6916502103635707,0.02119827440739151
169,37.4,-0.5165210117096557,0.31376292836017794,-0.7303885737464701,-0.8872474842666725,0.2644198431934665,-0.03634191190560259
170,23.5,0.7134396329049262,-0.43968196909691304,1.311098369131151,-1.7142091735955816,-0.4988724672408465,0.9246183797059606
171,14.4,4.227821457165857,0.9261715480637187,0.03405539108338377,0.25616609110340977,0.43878138557318835,0.19110194726708735
172,58.8,-1.2370594522079865,-0.9984356942982382,0.6704282646494,0.49727161998352737,-0.33396673707034613,0.20771196103031453
173,58.1,-1.69726443721239,0.37823952659902715,1.8040237502076226,0.09500045432289221,1.0155987670109456,0.04056856355164121
174,35.1,-1.197446062837997,1.4018371307062139,-1.482097143916123,-0.12546902309123842,-0.9242314723073257,0.187216433404462
175,45.2,-1.2874878797391072,-0.07023055967928447,1.4950573465804027,0.6850102165913603,0.3217524996940504,0.06841084416049656
176,36.5,-0.2924792087046056,0.5455419871361152,-0.8725599703708505,-0.47091789411390017,-0.523449841304623,-0.2733020460492934
177,19.2,4.20969139466549,-0.8185708807807072,-0.7297381839337813,0.8225504884467275,0.4815662691501127,0.2731879802214239
178,42.0,-1.784054408179606,0.9829533400183583,-1.0511987058259389,0.078857824340765,0.8013344395159971,0.1598057036710894
179,36.7,-0.7929949923601985,0.7897249879461837,1.2375848268868523,1.1408304774127658,-0.9261049175710133,0.38293461984814536
180,42.6,0.17730631880306674,-0.4115358229504948,0.04952653208100137,0.3337503504774613,-1.0588459314742409,-0.6897991463005947
181,15.5,4.086496511175889,-0.37741812280527376,-1.9196281353134788,0.6357878483546414,0.3798296214989882,0.2513346653403446
182,55.9,-1.8431796090061159,-0.1166286636958916,0.41305076545363056,0.8422835134941008,0.33643961225446434,0.19947651882187814
183,23.6,1.5819587475843222,0.6537021873736362,1.1289608837771576,0.4329632580127335,0.3067445238144733,-0.29023441924547605
184,18.8,4.003417492698785,0.6805880994811375,0.8963038077792779,-0.40563916242489323,0.5624593672126872,0.08622674430387785
185,21.8,0.8731096681886827,-1.637183601072867,-0.7809032695154471,-1.6859680689838041,-0.8445051175483063,1.6216350456907143
186,21.5,0.6960607221115735,0.1516801135037503,-1.8867686445524492,0.787430735376581,-0.2701004569618093,-0.3273890794649622
187,25.7,1.5783277049135358,0.38391861042817693,-0.19127810201198314,0.5163551278215944,0.2794647558630682,-0.24306290811388076
188,22.0,0.9640449910513718,-1.4212151833928,0.19929034580426772,-1.8453714196325464,-0.8391976973509883,2.0438482156398847
189,44.3,-1.656750952011592,0.6806886678986632,-1.5937361571646746,0.04799608118387642,0.5030642177474984,0.15193689522790071
190,20.5,3.9143746237216623,-0.6602165050446462,-0.6282234378509743,0.007239273495832753,0.5352119794263317,0.1640720995320448
191,42.3,-1.283539639487618,2.1493392229435355,-0.07222066681860512,0.19578017871392778,0.5119470057156877,0.1270306162860674
192,37.8,-0.5261227751007499,-0.43388266176560153,0.3685382955072543,-0.5026380363553069,-1.0076099645665597,0.34884494758248064
193,42.7,-1.1172346367247237,1.6689686391858896,-1.4503764757059794,-0.7860130700533584,0.5631740811457746,-0.2648947338418913
194,49.3,-1.2843269035890688,0.16064420565524148,1.2189492165229159,0.27866633028093096,-0.4513509122436073,0.2358103604431955
195,29.3,3.8924222146271275,0.37015305667842974,1.0108335608991703,-1.174967513923783,0.7532543411566945,0.060174697307082047
196,34.6,-0.0908627703277892,-0.004694253161648595,0.6332282725150251,-1.1778739594488667,0.7092694359190289,-0.3467900877595786
197,36.6,-0.7465710366787374,-0.08025810999632937,-0.6271681699697655,-0.08405611895042962,-1.312049087284935,0.3591112728227786
198,48.2,-1.2867812038614346,1.31419786877057,-0.6918562729550796,-0.5126696210709809,0.8459563167091653,-0.14150066157971627
199,39.1,-1.0723422519368728,0.8324064769865561,-1.10980420920097,-0.672701695627894,0.6574374435453668,-0.15271621582156997
200,31.6,-1.2772293164744204,0.646972365517148,0.6960096394744253,-0.38358102827220447,0.8719143721963143,0.21325967471804644
201,25.5,0.3138728462933131,0.19952886354915206,0.7976266112060849,-1.4085224828916512,-1.1615781812851582,0.17813993558881444
202,45.9,-1.3746555657408552,0.46132851578402145,1.02734788803179,0.5586795933791789,-0.6443812535410421,0.36473721078436017
203,31.5,-0.41681914862943875,0.775823611048453,-1.7795003000736767,-0.1658804079450635,-0.7603522123322495,-0.08457782693993525
204,46.1,-1.344414531928772,-1.158209813487967,-1.1360488325693925,0.5749277947463248,-0.43162656550842116,0.1949850482875248
205,26.6,0.731439646065829,-0.7853971466422024,-0.37624308507132737,-1.6828044719215716,-0.3835721620819629,0.3666952231482059
206,21.4,0.7288518747220968,-0.28443764969381,0.07528813861862367,0.9411315933703462,-0.18341498443876209,-0.3515878942920058
207,44.0,-1.9019624077848323,0.8506117101036533,0.0037168377754821405,0.8476355187248453,0.9671207713765704,0.24104305408442936
208,34.2,-0.3669752932656442,1.1608963795934346,-1.3449669951097436,-0.27721336570967964,-0.7405777550545556,-0.10986563071106852
209,26.2,0.6974667264219044,-1.7622768980780326,-0.6749017923223618,-1.4160226051021656,-0.34651489869889407,0.36027410495160395
210,40.9,-1.5254746813672957,0.447356550280256,-1.8227119698527936,-0.09861941141768918,0.6530824110627182,0.08389725758675905
211,52.2,-1.1011786279805087,0.03891745817995199,1.6911559975453965,0.2234878179409709,-0.27824020684240575,0.07693324618368123
212,43.5,0.0036175522325546834,-1.3489979446426588,0.8616984631125963,0.41734505874961997,-1.0372768382260595,-0.6581918517048959
213,31.1,0.4418215795822377,0.7225419481477702,0.502811728142159,1.3511113801503951,-1.0719148443660786,0.12314418109948197
214,58.0,-1.734695123443975,-0.7766251805879485,0.4852096715769552,0.3655310998917218,1.035768394485478,0.10897436097434297
215,20.9,1.1978784332984966,1.1524838607863683,1.0994651433352223,0.4161455838186097,0.05106782392120473,-0.39244410344541075
216,48.1,-1.4027072048417761,0.5535788354084528,0.4177767667783114,-0.21851331591431375,0.7650110729797093,0.21555771343711055
217,39.7,0.09678209168669276,1.3766209768819184,-0.8518462175557832,-0.6612948883930221,-1.1606925155051127,-0.3891685013360119
218,40.8,-1.241225470954262,0.21538833011382902,-1.1939182274029123,0.1961400918333316,-0.039910829328130094,0.11337252053606552
219,43.8,-0.38068803559113834,0.2511355053670717,0.9550559623855297,-0.4724300346282313,0.32096038368396873,-0.26310046985347024
220,40.2,-1.438023896754849,0.08586873024503115,-1.7381837315727675,0.7661653035259691,0.5003211917403274,0.21019608039328494
221,78.3,-1.7676451626400245,1.817133328862532,-0.621229372818101,-0.12338830276865217,0.7674273698113886,0.12677309082411867
222,38.5,0.3909499944620893,-0.00397730871997229,1.0263906746357498,0.9687384691566315,-1.678727481644391,0.003552675993193753
223,48.5,-1.770890489348145,2.1164844598322765,0.4129250470904258,0.4157107586972522,1.0038433451782176,0.17814409203860554
