No,Y house price of unit area,PC1,PC2,PC3
45,53.9,-0.8671031654625948,-0.07473055164639959,2.0724022422442423
46,38.3,-1.3194874242844774,1.0824582804483325,-1.253684124111843
47,42.0,-1.449945903699679,0.9242069120525425,0.4886714641327412
48,61.5,-0.3687434924299414,2.1282268770921746,0.1473798124683015
49,13.4,4.30661238964433,1.1290282858686604,0.24412023008524114
50,13.2,3.9728905163090675,-0.1645510812328897,-2.0715521533176666
51,44.2,-0.5735358937816227,0.8405232834527135,0.5100478832861709
52,20.7,0.6768867069341693,0.2687536396609245,-0.9034817960637329
53,27.0,0.699292052240021,2.094066955582141,0.31147353890045676
54,38.9,-0.4056285466365001,-0.5209067721025822,0.0777595692216794
55,51.7,-1.3132887223529646,-0.18516109752726517,-0.04660313674291248
56,13.7,1.4569806002024879,-0.19825007686204307,-1.6544154030160023
57,41.9,-1.2884295100894907,1.70720270825465,-0.19532887613455316
58,53.5,-0.6369721681257582,-1.5752284858512324,0.1704191125482872
59,22.6,4.035181997341797,1.775149610218613,0.11307902116714025
60,42.4,-0.10916771731803561,-0.6020411875391806,0.06134165708096412
61,21.3,1.5495101603317765,0.24546853453721557,1.061383072405408
62,63.2,-1.2797630991531044,0.004037309019455368,1.681835554053091
63,27.7,1.5580527360595435,-0.4220580070684072,-0.6495734626877215
64,55.0,-0.8670633110994906,-0.08112751797134647,2.078141756722077
65,25.3,0.30756796963753485,0.017712872322883644,0.5682582284018944
66,44.3,-1.6308444025024433,2.1337097888728773,-0.5564886830265684
67,50.7,-0.8362089238446311,-1.5007954555437943,0.5637078797030417
68,56.8,-0.7150541001125336,0.08001917490169683,1.4824045835963993
69,36.2,-1.1044001868988345,1.5491564518862526,0.003299614086661701
70,42.0,-1.418271565538906,-0.8945430816040699,-0.5036160299695572
71,59.0,-1.6972644372123902,0.3782395265990384,1.804023750207618
72,40.8,-0.4061741786615268,0.9733621699051919,-1.1714342661623567
73,36.3,-1.323454696159905,2.074162628623122,0.31515923740665885
74,20.0,3.9796327657014587,-0.2769659755569435,0.18545360282665407
75,54.4,-1.9208849024834256,-0.8873722565779567,-0.006912600881337328
76,29.5,0.753533047043073,-0.01718590464766554,1.2918402966679687
77,36.8,-0.4550165852725855,2.1432876322412486,0.15067697753553436
78,25.6,1.553427048231278,-0.3945206333664321,-1.0628349806979984
79,29.8,-0.20465550139914618,0.760644040958056,-1.7752217499004705
80,26.5,0.7314396460658289,-0.7853971466422032,-0.37624308507132215
81,40.3,-0.8769949272797553,0.31918065222758063,1.326477824788984
82,36.8,-0.6709813577339592,0.4092369189100024,-1.1518837573984617
83,48.1,-1.120832649351165,-0.4907391065167447,0.08664181560456667
84,17.7,2.025507150590549,0.13495034671128459,-1.1291405699999761
85,43.7,-1.0905264711211224,-0.3724409262963267,-0.017057823563401138
86,50.8,-1.468902376407524,-1.996990041533399,-0.05800881325857203
87,27.0,0.7620474029543389,-2.204984963857225,0.10584740389000352
88,18.3,3.9642556307763663,0.8838675981846024,1.1263688117686659
89,48.0,0.3608782108689848,-0.9504468949682737,-0.08602320144735204
90,25.3,3.7586863675535986,1.152066484777547,0.5559991390078638
91,45.4,-0.01517749960944781,-1.9136363655862476,0.19081239484160523
92,43.2,0.38464512532431977,-0.18579307409120505,0.7970225601855904
93,21.8,1.6727197681537482,-0.15485405211475659,-0.859466903981401
94,16.1,1.45181017836432,-0.010598753697783124,-1.4410720425055057
95,41.0,-0.7138312802320963,0.8369514407801958,-1.9442742757492266
96,51.8,-0.7587099467556785,-1.2694552303064208,-0.05429858052874737
97,59.5,-1.7097147580355088,-0.010979869443231106,1.3682455792186416
98,34.6,-0.3418996625976307,0.5797356290515515,-0.7725677006705879
99,51.0,-1.2883482113076026,0.5868811799423949,0.8306932564209351
100,62.2,-1.7097147580355088,-0.010979869443231106,1.3682455792186416
101,38.2,-0.7509735873125678,1.0234911956690607,0.9804757421363348
102,32.9,-0.0028339584805694086,-1.1154779064256874,-0.5412296138538059
103,54.4,-0.8299837634330718,-1.3061857575226599,0.78159696519753
104,45.7,-0.42117094217176815,-2.2331579439511615,-0.06756579614404072
105,30.5,-0.774737002000299,-0.25090347396819124,-2.1483528965948215
106,71.0,-1.3510090559609356,-1.8121894521092008,0.19734156309839668
107,47.1,-1.6361126713206047,-0.0684225903364567,-0.1364280913292614
108,26.6,0.7410428643388399,-0.40000856022002246,0.8503223428471278
109,34.1,-0.08359774370933955,1.3961558461522148,-0.04255164268219038
110,28.4,1.5920099268538999,0.23420311819987522,1.897843359143748
111,51.6,-0.7462197715694551,-0.8866328005890983,0.38721910493806355
112,39.4,-1.4148883653520143,2.0596655672855455,0.28562888362398764
113,23.1,1.5900009609211585,0.18230919087309502,1.1136134065698953
114,7.6,-0.48962439666169827,0.11936108856006925,0.6539250322265753
115,53.3,-1.8005865843193896,-0.08049889016340218,-2.022592201380332
116,46.4,-0.7315913614917338,-0.03430949985224976,-0.27672602631486215
117,12.2,5.6017300314090726,0.8798834769890657,-1.3153994957588664
118,13.0,4.116544405359205,-0.6950539045720784,-0.2536429201389741
119,30.6,1.0638259418203497,1.3776044620777315,0.4673650334490662
120,59.6,-1.282162905259147,0.7878878442884769,1.0428428274375887
121,31.3,-0.3993635243438265,-0.33269381455136027,0.3013884375480321
122,48.0,-0.3744230208164744,0.43934823706326587,1.1786845623578495
123,32.5,-1.1304117374801657,1.1349133840642855,-0.47379519925888547
124,45.5,0.24247854258081508,-0.6993777839228472,1.7614267385007265
125,57.4,-1.4610182506450449,-0.9894626247265168,-0.15425472523752826
126,48.6,-0.823718741140398,-1.1179727999714382,1.0052258335238828
127,62.9,-0.5104598190651126,1.2784919864894542,-1.3591163245975983
128,55.0,-1.2246091238668588,-0.6092160724009281,1.1062067039924115
129,60.7,-0.8977481834452943,1.2793176547186962,-1.5256749313220788
130,41.0,-1.5392213663687855,2.0740198763682463,-0.4571323466056925
131,37.5,-1.393662851874147,1.2335480526240439,-0.4138090407361644
132,30.7,1.5857449120792357,0.04599038650368735,1.674214759171425
133,37.5,-0.7834441468211055,0.6283068411079822,-0.44771323680766195
134,39.5,-1.8421582421901517,-0.4229895133668765,-0.8479906063862006
135,42.2,-0.9296897241513855,-0.18809782314134213,-2.186824429222648
136,20.8,0.2509779146540372,-0.8292822282874109,-0.6286958951182865
137,46.8,-1.160034754018984,-1.2583858925041214,-0.6773521048933371
138,47.4,-0.781805523134842,0.41525620034187377,1.1861374363861517
139,43.5,0.5507461200075797,-0.40994384976959813,0.5044309403431354
140,42.5,-0.43679421057541207,-1.4875585217383434,-1.0174256410826261
141,51.4,-1.3007985396487314,0.19766155804509128,0.39491481707792847
142,28.9,0.8616625937757791,-0.2064119492391304,1.1844333818793849
143,37.5,-0.8004003066798709,0.641524400708026,0.6287457489531006
144,40.1,-0.3744230208164744,0.43934823706326587,1.1786845623578495
145,28.4,0.7223673755861516,-0.983837880138461,0.19665481800963322
146,45.5,-1.1300931471762177,-1.563498717343046,0.31085280248867275
147,52.2,0.19235840182947456,-2.205080315057452,-0.027602866339945624
148,43.2,-1.331479726968244,-1.8066465126754354,-0.23117845796102934
149,45.1,3.9062819335890078,0.43407101087979333,0.9422868607922167
150,39.7,-1.5283949119659612,0.08018879262385445,-2.2763680292611568
151,48.5,-1.111827088597526,1.33030862266156,-0.7628845526986157
152,44.7,-1.642937695537714,0.23843207731909002,1.672140520446008
153,28.9,0.7411225730650487,-0.4128024928699163,0.8618013718027967
154,40.9,-0.19421968874348278,-0.6922873162705381,0.8951179374612774
155,20.7,3.9579906160017018,0.6956548664884147,0.9027402117963433
156,15.6,3.9796327657014587,-0.2769659755569435,0.18545360282665407
157,18.3,1.609961161106948,1.4319086088735744,0.41305489121250194
158,35.6,-0.49694388968354886,0.22387438479603128,0.3797510770431079
159,39.4,-1.1413194109031914,-0.6809535389106297,-0.017945065578007666
160,37.4,-0.5405598819635894,-1.1319969867370332,-1.1512125726042042
161,57.8,-0.8450876754964068,-1.529130784896609,0.16608087322651827
162,39.6,-0.460890936183485,0.6985687925827407,0.6619186953892432
163,11.6,3.901964149743637,-1.0558330932669002,-1.0582623627161412
164,55.5,-0.7150541001125336,0.08001917490169683,1.4824045835963993
165,55.2,0.19862341660413854,-2.0168675833612646,0.19602573363237719
166,30.6,-0.43148373603952006,-0.9711180806998887,-0.3097192180868002
167,73.6,-1.3071539299842594,-0.49469965267078375,1.7627425679667454
168,43.4,-1.3447484741756388,1.3840233887337425,0.11524330316993046
169,37.4,-0.5165210117096546,0.31376292836017217,-0.730388573746471
170,23.5,0.7134396329049245,-0.43968196909690227,1.3110983691311513
171,14.4,4.227821457165856,0.9261715480637178,0.03405539108337767
172,58.8,-1.2370594522079876,-0.9984356942982315,0.6704282646494052
173,58.1,-1.6972644372123902,0.3782395265990384,1.804023750207618
174,35.1,-1.1974460628379953,1.4018371307062012,-1.4820971439161303
175,45.2,-1.2874878797391078,-0.07023055967927413,1.4950573465804011
176,36.5,-0.29247920870460453,0.5455419871361086,-0.8725599703708532
177,19.2,4.209691394665489,-0.8185708807807109,-0.7297381839337749
178,42.0,-1.7840544081796046,0.9829533400183487,-1.0511987058259433
179,36.7,-0.7929949923601994,0.7897249879461917,1.2375848268868448
180,42.6,0.1773063188030666,-0.4115358229504932,0.04952653208100355
181,15.5,4.086496511175888,-0.3774181228052867,-1.9196281353134739
182,55.9,-1.8431796090061157,-0.1166286636958889,0.41305076545363095
183,23.6,1.5819587475843215,0.6537021873736428,1.128960883777152
184,18.8,4.003417492698783,0.6805880994811427,0.8963038077792722
185,21.8,0.8731096681886817,-1.6371836010728689,-0.7809032695154363
186,21.5,0.6960607221115744,0.15168011350373697,-1.8867686445524472
187,25.7,1.5783277049135358,0.3839186104281748,-0.19127810201198522
188,22.0,0.9640449910513699,-1.4212151833927948,0.19929034580427554
189,44.3,-1.6567509520115904,0.6806886678986507,-1.5937361571646764
190,20.5,3.914374623721661,-0.6602165050446498,-0.6282234378509691
191,42.3,-1.2835396394876164,2.149339222943531,-0.07222066681861856
192,37.8,-0.5261227751007503,-0.4338826617655974,0.36853829550725603
193,42.7,-1.117234636724721,1.6689686391858756,-1.4503764757059876
194,49.3,-1.2843269035890692,0.16064420565525012,1.2189492165229128
195,29.3,3.892422214627126,0.3701530566784361,1.010833560899167
196,34.6,-0.09086277032778883,-0.004694253161644543,0.6332282725150248
197,36.6,-0.7465710366787374,-0.08025810999633275,-0.627168169969765
198,48.2,-1.2867812038614326,1.3141978687705624,-0.6918562729550863
199,39.1,-1.072342251936871,0.8324064769865464,-1.109804209200973
200,31.6,-1.2772293164744202,0.6469723655171512,0.6960096394744205
201,25.5,0.31387284629331275,0.19952886354915844,0.7976266112060817
202,45.9,-1.3746555657408557,0.4613285157840284,1.027347888031785
203,31.5,-0.41681914862943714,0.7758236110484397,-1.77950030007368
204,46.1,-1.344414531928772,-1.1582098134879732,-1.1360488325693834
205,26.6,0.7314396460658289,-0.7853971466422032,-0.37624308507132215
206,21.4,0.7288518747220962,-0.2844376496938091,0.07528813861862538
207,44.0,-1.9019624077848316,0.8506117101036511,0.003716837775477199
208,34.2,-0.36697529326564277,1.1608963795934242,-1.3449669951097494
209,26.2,0.6974667264219039,-1.762276898078034,-0.6749017923223497
210,40.9,-1.525474681367294,0.44735655028024196,-1.8227119698527938
211,52.2,-1.1011786279805094,0.03891745817996391,1.6911559975453938
212,43.5,0.0036175522325535923,-1.3489979446426499,0.8616984631126033
213,31.1,0.4418215795822369,0.7225419481477733,0.5028117281421528
214,58.0,-1.7346951234439754,-0.7766251805879446,0.4852096715769602
215,20.9,1.1978784332984964,1.1524838607863743,1.0994651433352134
216,48.1,-1.4027072048417752,0.5535788354084543,0.4177767667783075
217,39.7,0.09678209168669416,1.376620976881911,-0.8518462175557914
218,40.8,-1.241225470954261,0.21538833011382016,-1.193918227402912
219,43.8,-0.3806880355911383,0.25113550536707785,0.9550559623855269
220,40.2,-1.4380238967548478,0.08586873024501836,-1.7381837315727655
221,78.3,-1.7676451626400222,1.817133328862524,-0.6212293728181113
222,38.5,0.390949994462088,-0.003977308719963873,1.0263906746357472
223,48.5,-1.7708904893481434,2.116484459832275,0.4129250470904121
224,42.3,0.38464512532431977,-0.18579307409120505,0.7970225601855904
225,46.0,-1.242331179834401,1.5614429438677597,-0.4477379606814246
226,49.0,-0.8174537263657342,-0.92976006827525,1.228854433496205
227,12.8,3.966026660830303,-0.48067357403078687,-0.41677075637355165
228,40.2,-1.6409998250685274,0.6082549628236293,-1.4603886410953162
229,46.6,0.9638502353751518,0.7759566225330221,1.074075312636318
230,19.0,1.5114058955019207,1.432451363573602,0.39973763960880904
231,33.4,1.5857449120792357,0.04599038650368735,1.674214759171425
232,14.7,3.9293148274653404,-0.8639254130649903,-0.8464717959446502
233,17.4,3.8947025656245025,0.2569872785615423,-1.2660809192032452
234,32.4,-1.7048755864419614,2.058112386849463,-0.7698584748767523
235,23.9,1.5201522253226436,-0.26590365439751323,0.7655646088007271
236,39.3,-1.0724933368778167,-1.276424601606651,-0.7910286101262713
237,61.9,-1.8967915078155997,-0.5308637342947232,0.8474729589394993
238,39.0,0.48084906513727743,-0.2646589107560262,0.3333487439754203
239,40.6,0.47466375157081275,-0.4656658009571419,0.12119890460473642
240,29.7,0.28702469522403296,0.4398375503951338,0.9777669066372423
241,28.8,1.342336762552448,-0.5328937230750326,0.17290168663369232
242,41.4,-1.0164270162566473,0.4686663918237172,1.1757134788640473
243,33.4,1.4687714038083184,-1.5884074320249193,0.0019315480209122972
244,48.2,-1.6743153509520183,1.7885553240916063,-0.14102765387664415
245,21.7,0.8429871050230906,-0.7902412691575686,0.5307658570418903
246,40.8,-0.9387797278857276,-0.12840097659970995,1.34193986191184
247,40.6,-0.7257616622016068,0.39992263916715026,0.8006166319887926
248,23.1,0.3624752889902353,0.27642643003858414,0.32633977208582826
249,22.3,0.2572030750655968,-0.6346725302662761,-0.4108068096237985
250,15.0,5.179903428589097,-0.11208231099853345,-1.0153937073428378
251,30.0,-1.1447182674947645,1.501957453774074,-1.1826939719502525
252,13.8,1.4626190518825448,-0.011991026387483748,-1.4306456899044502
253,52.7,-1.7533706121966641,-1.3604545005063826,-0.16845785326053456
254,25.9,1.3104573393978247,-0.22032392440238244,-2.059342556717967
255,51.8,-1.3543394940433,-2.080678281924181,-0.3020367998754867
256,17.4,4.780577831946357,1.8474899316357742,-0.20696319017444811
257,26.5,-0.048723638636590544,-1.3551391534939385,-1.0916323137496022
258,43.9,0.18801338749588375,0.1773870612131065,0.30746869170496455
259,63.3,-1.3071539299842594,-0.49469965267078375,1.7627425679667454
260,28.8,0.25585902376711156,-0.5268144250956613,-0.1174185720210933
261,30.7,0.6865483399704186,0.37501948294927323,0.271513704386948
262,24.4,1.7445418034485405,0.020513831246913583,0.07631478188460984
263,53.0,-1.3257390431760838,-0.5743804935695348,-0.4823813077318889
264,31.7,1.579519751667676,-0.14861931151744762,1.456325673676937
265,40.6,-1.144978802924158,0.967952174628639,-0.7936924792333855
266,38.1,-0.52810956114047,-0.7427775906947637,-0.7154344016152275
267,23.7,1.172937929771144,0.3804418091717479,0.22216901852539586
268,41.1,-0.8117324243672334,0.3936097349338617,-1.8071288461096033
269,40.1,-1.1122261663276969,0.6183406854774037,0.7787856602329364
270,23.0,0.249633863355552,-0.721424123116796,-0.3353076575155816
271,117.5,0.019975797360512026,-0.09632107399008331,0.9121667320587886
272,26.5,-1.3146201483429012,-0.5142893079947782,-0.6170649246784035
273,40.5,-0.4305690501638524,-1.2929488237172084,-0.799536555588138
274,29.3,0.04082189568058501,0.23399672463746393,0.9954738186253705
275,41.0,-1.1346190696729326,0.7281027548781085,-0.5106021938808236
276,49.7,-1.1723900017486748,-2.1684359355907326,-0.36316655300033507
277,34.0,-0.1174771571055243,-0.5080637191285008,-0.4851274603638399
278,27.7,1.597003193666224,0.967747930346613,0.46238942282550954
279,44.0,-0.42117094217176815,-2.2331579439511615,-0.06756579614404072
280,31.1,0.9291661956856047,-0.20472613427753988,1.5497171438275552
281,45.4,-0.8247464458388579,-0.8519758595350653,1.1600332292561861
282,44.8,-1.6553880238788423,-0.15078754457821356,1.2363620811030012
283,25.6,0.7682327165208036,-2.0039780736561092,0.31799724326068735
284,23.5,0.6014413772818019,1.9613851904180752,-0.1927846538081237
285,34.4,-1.103016646307346,-0.7552633560136491,-0.45857550903021216
286,55.3,-0.31948686888162586,0.8202574557518617,-0.6404680155677057
287,56.3,-1.7471055899039907,-1.1722415429551607,0.055171015065817966
288,32.9,-0.11751701146862886,-0.501666752803554,-0.4908669748416743
289,51.0,-1.2633186444668685,0.9745813011762408,1.2537146923898983
290,44.5,-1.293616874522667,0.23874406426750067,0.7505522500404435
291,37.0,0.20157126176142695,0.9656040351907204,-1.2881480284002962
292,54.4,-0.6431973360553273,-1.7698384097274016,-0.04747024130023099
293,24.5,-0.03426742546511503,-0.33975588681741864,-0.18200315626529265
294,42.5,-1.1208551934348427,-1.4734289687559727,-0.9917132298331832
295,38.1,-1.2647068376523294,1.4425323882195418,0.46536613261709314
296,21.8,1.580243928588073,0.20643225047944055,-0.03618722352181865
297,34.1,-0.8491410217075774,-0.9425720728342825,-0.7406362910591427
298,28.5,-0.6994884570053184,0.2511968364510527,-1.7985234668656636
299,16.7,3.9910070187207594,0.2849715112588921,0.46626488291410023
300,46.1,-2.0682604237383337,1.300990101262921,-0.8451474581920684
301,36.9,-0.5470073093634513,-1.2702612337747794,0.7134904709803059
302,35.7,0.16776061439655435,0.23409833818974543,-2.2003795980814114
303,23.2,1.7694823069758931,0.79255588286154,0.9536109066944273
304,38.4,0.2459860999204923,1.938755065380085,-0.20629692190294596
305,29.4,1.092476192453431,0.856729507629457,0.5468065964552075
306,55.0,-1.3133285767160687,-0.17876413120231835,-0.05234265122074683
307,50.2,0.04892820545097566,0.4991501261591048,1.1500741294322963
308,24.7,0.9531820333654218,-1.7085080037526852,-0.32837026183973045
309,53.0,-1.2883482113076026,0.5868811799423949,0.8306932564209351
310,19.1,1.5850605119426995,0.6534695909340014,-0.4585017191194814
311,24.7,0.5504690080564043,0.48471893961132884,1.28409402413956
312,42.2,-0.5804934718518601,0.25774851485211475,-0.13834474886558462
313,78.0,-1.3942385826699535,2.208542783982612,0.14014322672398785
314,42.8,-0.7275044284536623,-0.30920044699560667,1.0466261442533928
315,41.6,-1.0832058435186072,-0.7126964571076296,1.1031641687541383
316,27.3,0.6218149686261882,0.00526493606262835,-0.06469968463716617
317,42.0,-1.0350626506462313,-0.1215598944196681,0.527785468504387
318,37.5,-0.212153106407341,-1.029004538799714,-0.9214296769370575
319,49.8,-1.889679384181409,0.07288252673285722,1.0940121239008027
320,26.9,-0.2005522833956796,1.0651709651963863,-0.7050673416710845
321,18.6,4.097789207880306,-1.2660892918406228,-0.9187894739321377
322,37.7,-0.7945895795926083,-0.3323801758640041,-0.5504879075109774
323,33.1,0.012308692499812129,-0.722631811128997,-0.10534890102426032
324,42.5,-1.313686389040024,1.3157503199305423,0.11944237794342419
325,31.3,1.3104537200776578,-1.3844000788617494,-1.0255947842716335
326,38.1,-1.3194874242844774,1.0824582804483325,-1.253684124111843
327,62.1,-0.5933561758457174,-0.21935711431816815,1.7013827621955997
328,36.7,-0.7240671126810331,-0.43051879723012637,1.5920436854054314
329,23.6,0.8448028079960642,-0.6829270569030012,-0.7778322594475134
330,19.2,4.116544405359205,-0.6950539045720784,-0.2536429201389741
331,12.8,1.4735675763939362,0.37759387445875703,-1.0001714462706417
332,15.6,4.206397269907646,1.043047282076289,-0.057821865077302005
333,39.6,-0.18059346962783723,1.420434922414861,-1.1940501892261117
334,38.4,-0.7711602750968073,-1.658674852203724,-0.4900770198717539
335,22.8,-0.9993961377775642,0.5604348892924077,-1.3061682760033138
336,36.5,-0.6782839991143265,1.4918735349942176,0.6170821461235005
337,35.6,0.6471185336857224,-1.206706773309626,-0.13371076088788414
338,30.9,-0.8152602664957329,0.03738693257204249,-1.5982861529944687
339,36.3,-1.4833021657937016,0.39868524917677506,-1.4205666571084916
340,50.4,-1.3044584869885951,-0.536594178694929,1.4525554497441484
341,42.9,0.16796548726861082,1.2813299601390475,-0.3862700162570502
342,37.0,-0.538573103441879,-0.8231022836629008,-0.06724014383575053
343,53.5,-1.765820933019783,-1.749673896548652,-0.6042360242495112
344,46.6,-1.4302953549672999,0.9426467981624861,-1.3084695976611442
345,41.2,1.1113312492528984,2.389386874580975,-0.014709844655119448
346,37.9,0.18609338705481077,-2.39329304675364,-0.25123146631226834
347,30.8,1.366520040698827,0.3606909145686187,0.9411473047186852
348,11.2,5.381726047059785,1.566455267657065,1.0269288823630593
349,53.7,-1.3296042593627138,-1.5464439863897779,-0.06701744944273962
350,47.0,-0.7711602750968073,-1.658674852203724,-0.4900770198717539
351,42.3,-0.41185370704805985,-0.7155164701237171,-0.14012951627280879
352,28.6,1.5557385370353318,-1.4504231747754759,-0.11568059216757759
353,25.7,1.977121684504749,-0.48474976526461744,-0.9557674064763887
354,31.3,1.5857050577161316,0.05238735282863429,1.668475244693591
355,30.1,0.7473078866315133,-0.21179560266880068,1.0739512111734808
356,60.7,-1.2246091238668588,-0.6092160724009281,1.1062067039924115
357,45.3,-0.004829229922032519,-1.2616399210798241,-0.4025941779120865
358,44.9,-1.418782235656184,-0.49128751039879404,1.7310207915820999
359,45.1,-0.823718741140398,-1.1179727999714382,1.0052258335238828
360,24.7,0.9056186808704372,-0.47965706981183087,1.7145200828384355
361,47.1,-2.153214090447185,0.16994744249061797,-2.1691662093414474
362,63.3,-1.4016270433088038,1.4566857336876355,-1.5354372172952284
363,40.0,-0.7548822735230885,0.8101289478487255,0.7797235263463755
364,48.0,-2.058598774916852,1.993615462512509,0.10179010582059778
365,33.1,-1.1305515328235372,1.916187572377664,-0.28898307335408296
366,29.5,1.4944751074703784,-0.3851362876041961,-0.6643205415095991
367,24.8,0.7776912669933512,-1.6058775831259169,-0.8202967547456937
368,20.9,1.401677070277284,-0.814868512548858,-0.7307195105447118
369,43.1,0.013067338712737648,0.5760232976895228,0.713851923062415
370,22.8,1.5410165817712635,-0.7901369957336487,-1.49287363720914
371,42.1,-1.3382690802434212,-0.9508061828169444,-0.9296387760305642
372,51.7,-0.18983013656372233,-0.3224793431012819,1.7188563669611805
373,41.5,-1.0785674123484308,0.6377967789654114,-1.3276932946954614
374,52.2,0.0036175522325535923,-1.3489979446426499,0.8616984631126033
375,49.5,-1.1200533885487196,-0.51292703011374,1.0087909003187265
376,23.8,0.39186808200292156,0.08105086015658014,0.10419517844904227
377,30.5,1.3622866920989476,0.46349289828050644,0.8549185235052484
378,56.8,-0.8139220115574949,-0.5624790352608483,1.2612660835308238
379,37.4,-1.3251361350957267,1.6936871498160735,-0.618709911499548
380,69.7,-1.3134189522769328,-0.6829126102220053,1.539113699640393
381,53.3,-1.2936965832488758,0.25153799691739437,0.7390732210847748
382,47.3,-1.8953332156966578,0.2389572491602763,1.2780982228018227
383,29.3,3.655293724813318,-0.7645148603295454,-0.384170365834489
384,40.3,-0.8126372949595507,-0.3254363986834987,-1.9207898050461714
385,12.9,3.901924295380533,-1.049436126941953,-1.0640018771939757
386,46.6,-2.1256636718059285,-0.011798439167358754,-0.43657239456889696
387,55.3,0.19862341660413854,-2.0168675833612646,0.19602573363237719
388,25.6,1.576195277397271,0.2086970999492355,0.3047412092395889
389,27.3,1.5747550348226043,0.448552551563691,1.2978515348403528
390,67.7,-1.2929320802671393,1.700320215232285,-1.0627322909399226
391,38.6,-1.4950264286041157,1.8429496163257761,0.07395112338467759
392,31.3,0.8611447130484781,-0.23858664676921645,1.8784670159244123
393,35.3,-1.1531375096627798,1.57067474772457,-1.5957907734041146
394,40.3,-0.7861276537062187,-0.14372909499217568,-0.32694098126762877
395,24.7,3.6114206887656546,1.9731809615706857,-0.008766344386366495
396,42.5,-0.6109267256501038,-0.320738390059216,-0.8030266808666534
397,31.9,-0.3147561747004407,-0.0952026343799134,-2.3377183648768995
398,32.2,-0.7661577351145863,0.6046600562345725,1.0123869170209625
399,23.0,1.3622866920989476,0.46349289828050644,0.8549185235052484
400,37.3,0.003431063812103655,-0.9272649488744658,-0.3176007455274533
401,35.5,-0.7772588407726503,0.8293135054540638,-0.23556366579100832
402,27.7,1.5733007903668788,-0.6595283519005043,0.3487020825933762
403,28.5,-0.00014163584131654292,-1.1118514330263005,-0.5411273403672666
404,39.7,-1.9624812280778527,0.02047644200777127,-2.0486816187057335
405,41.2,-1.2946132336002762,0.39866822239117305,0.6070643880945823
406,37.2,-0.46167474007386056,-0.9417949635079206,-1.612707146819908
407,40.5,-1.1406090776973228,-0.9153916707060632,0.9594332806855617
408,22.3,0.8681879946388521,-1.6345217769988138,0.39570600420777663
