No,Y house price of unit area,PC1,PC2
124,45.5,0.24247854258081508,-0.6993777839228472
125,57.4,-1.4610182506450449,-0.9894626247265168
126,48.6,-0.823718741140398,-1.1179727999714382
127,62.9,-0.5104598190651126,1.2784919864894542
128,55.0,-1.2246091238668588,-0.6092160724009281
129,60.7,-0.8977481834452943,1.2793176547186962
130,41.0,-1.5392213663687855,2.0740198763682463
131,37.5,-1.393662851874147,1.2335480526240439
132,30.7,1.5857449120792357,0.04599038650368735
133,37.5,-0.7834441468211055,0.6283068411079822
134,39.5,-1.8421582421901517,-0.4229895133668765
135,42.2,-0.9296897241513855,-0.18809782314134213
136,20.8,0.2509779146540372,-0.8292822282874109
137,46.8,-1.160034754018984,-1.2583858925041214
138,47.4,-0.781805523134842,0.41525620034187377
139,43.5,0.5507461200075797,-0.40994384976959813
140,42.5,-0.43679421057541207,-1.4875585217383434
141,51.4,-1.3007985396487314,0.19766155804509128
142,28.9,0.8616625937757791,-0.2064119492391304
143,37.5,-0.8004003066798709,0.641524400708026
144,40.1,-0.3744230208164744,0.43934823706326587
145,28.4,0.7223673755861516,-0.983837880138461
146,45.5,-1.1300931471762177,-1.563498717343046
147,52.2,0.19235840182947456,-2.205080315057452
148,43.2,-1.331479726968244,-1.8066465126754354
149,45.1,3.9062819335890078,0.43407101087979333
150,39.7,-1.5283949119659612,0.08018879262385445
151,48.5,-1.111827088597526,1.33030862266156
152,44.7,-1.642937695537714,0.23843207731909002
153,28.9,0.7411225730650487,-0.4128024928699163
154,40.9,-0.19421968874348278,-0.6922873162705381
155,20.7,3.9579906160017018,0.6956548664884147
156,15.6,3.9796327657014587,-0.2769659755569435
157,18.3,1.609961161106948,1.4319086088735744
158,35.6,-0.49694388968354886,0.22387438479603128
159,39.4,-1.1413194109031914,-0.6809535389106297
160,37.4,-0.5405598819635894,-1.1319969867370332
161,57.8,-0.8450876754964068,-1.529130784896609
162,39.6,-0.460890936183485,0.6985687925827407
163,11.6,3.901964149743637,-1.0558330932669002
164,55.5,-0.7150541001125336,0.08001917490169683
165,55.2,0.19862341660413854,-2.0168675833612646
166,30.6,-0.43148373603952006,-0.9711180806998887
167,73.6,-1.3071539299842594,-0.49469965267078375
168,43.4,-1.3447484741756388,1.3840233887337425
169,37.4,-0.5165210117096546,0.31376292836017217
170,23.5,0.7134396329049245,-0.43968196909690227
171,14.4,4.227821457165856,0.9261715480637178
172,58.8,-1.2370594522079876,-0.9984356942982315
173,58.1,-1.6972644372123902,0.3782395265990384
174,35.1,-1.1974460628379953,1.4018371307062012
175,45.2,-1.2874878797391078,-0.07023055967927413
176,36.5,-0.29247920870460453,0.5455419871361086
177,19.2,4.209691394665489,-0.8185708807807109
178,42.0,-1.7840544081796046,0.9829533400183487
179,36.7,-0.7929949923601994,0.7897249879461917
180,42.6,0.1773063188030666,-0.4115358229504932
181,15.5,4.086496511175888,-0.3774181228052867
182,55.9,-1.8431796090061157,-0.1166286636958889
183,23.6,1.5819587475843215,0.6537021873736428
184,18.8,4.003417492698783,0.6805880994811427
185,21.8,0.8731096681886817,-1.6371836010728689
186,21.5,0.6960607221115744,0.15168011350373697
187,25.7,1.5783277049135358,0.3839186104281748
188,22.0,0.9640449910513699,-1.4212151833927948
189,44.3,-1.6567509520115904,0.6806886678986507
190,20.5,3.914374623721661,-0.6602165050446498
191,42.3,-1.2835396394876164,2.149339222943531
192,37.8,-0.5261227751007503,-0.4338826617655974
193,42.7,-1.117234636724721,1.6689686391858756
194,49.3,-1.2843269035890692,0.16064420565525012
195,29.3,3.892422214627126,0.3701530566784361
196,34.6,-0.09086277032778883,-0.004694253161644543
197,36.6,-0.7465710366787374,-0.08025810999633275
198,48.2,-1.2867812038614326,1.3141978687705624
199,39.1,-1.072342251936871,0.8324064769865464
200,31.6,-1.2772293164744202,0.6469723655171512
201,25.5,0.31387284629331275,0.19952886354915844
202,45.9,-1.3746555657408557,0.4613285157840284
203,31.5,-0.41681914862943714,0.7758236110484397
204,46.1,-1.344414531928772,-1.1582098134879732
205,26.6,0.7314396460658289,-0.7853971466422032
206,21.4,0.7288518747220962,-0.2844376496938091
207,44.0,-1.9019624077848316,0.8506117101036511
208,34.2,-0.36697529326564277,1.1608963795934242
209,26.2,0.6974667264219039,-1.762276898078034
210,40.9,-1.525474681367294,0.44735655028024196
211,52.2,-1.1011786279805094,0.03891745817996391
212,43.5,0.0036175522325535923,-1.3489979446426499
213,31.1,0.4418215795822369,0.7225419481477733
214,58.0,-1.7346951234439754,-0.7766251805879446
215,20.9,1.1978784332984964,1.1524838607863743
216,48.1,-1.4027072048417752,0.5535788354084543
217,39.7,0.09678209168669416,1.376620976881911
218,40.8,-1.241225470954261,0.21538833011382016
219,43.8,-0.3806880355911383,0.25113550536707785
220,40.2,-1.4380238967548478,0.08586873024501836
221,78.3,-1.7676451626400222,1.817133328862524
222,38.5,0.390949994462088,-0.003977308719963873
223,48.5,-1.7708904893481434,2.116484459832275
224,42.3,0.38464512532431977,-0.18579307409120505
225,46.0,-1.242331179834401,1.5614429438677597
226,49.0,-0.8174537263657342,-0.92976006827525
227,12.8,3.966026660830303,-0.48067357403078687
228,40.2,-1.6409998250685274,0.6082549628236293
229,46.6,0.9638502353751518,0.7759566225330221
230,19.0,1.5114058955019207,1.432451363573602
231,33.4,1.5857449120792357,0.04599038650368735
232,14.7,3.9293148274653404,-0.8639254130649903
233,17.4,3.8947025656245025,0.2569872785615423
234,32.4,-1.7048755864419614,2.058112386849463
235,23.9,1.5201522253226436,-0.26590365439751323
236,39.3,-1.0724933368778167,-1.276424601606651
237,61.9,-1.8967915078155997,-0.5308637342947232
238,39.0,0.48084906513727743,-0.2646589107560262
239,40.6,0.47466375157081275,-0.4656658009571419
240,29.7,0.28702469522403296,0.4398375503951338
241,28.8,1.342336762552448,-0.5328937230750326
242,41.4,-1.0164270162566473,0.4686663918237172
243,33.4,1.4687714038083184,-1.5884074320249193
244,48.2,-1.6743153509520183,1.7885553240916063
245,21.7,0.8429871050230906,-0.7902412691575686
246,40.8,-0.9387797278857276,-0.12840097659970995
247,40.6,-0.7257616622016068,0.39992263916715026
248,23.1,0.3624752889902353,0.27642643003858414
249,22.3,0.2572030750655968,-0.6346725302662761
250,15.0,5.179903428589097,-0.11208231099853345
251,30.0,-1.1447182674947645,1.501957453774074
252,13.8,1.4626190518825448,-0.011991026387483748
253,52.7,-1.7533706121966641,-1.3604545005063826
254,25.9,1.3104573393978247,-0.22032392440238244
255,51.8,-1.3543394940433,-2.080678281924181
256,17.4,4.780577831946357,1.8474899316357742
257,26.5,-0.048723638636590544,-1.3551391534939385
258,43.9,0.18801338749588375,0.1773870612131065
259,63.3,-1.3071539299842594,-0.49469965267078375
260,28.8,0.25585902376711156,-0.5268144250956613
261,30.7,0.6865483399704186,0.37501948294927323
262,24.4,1.7445418034485405,0.020513831246913583
263,53.0,-1.3257390431760838,-0.5743804935695348
264,31.7,1.579519751667676,-0.14861931151744762
265,40.6,-1.144978802924158,0.967952174628639
266,38.1,-0.52810956114047,-0.7427775906947637
267,23.7,1.172937929771144,0.3804418091717479
268,41.1,-0.8117324243672334,0.3936097349338617
269,40.1,-1.1122261663276969,0.6183406854774037
270,23.0,0.249633863355552,-0.721424123116796
271,117.5,0.019975797360512026,-0.09632107399008331
272,26.5,-1.3146201483429012,-0.5142893079947782
273,40.5,-0.4305690501638524,-1.2929488237172084
274,29.3,0.04082189568058501,0.23399672463746393
275,41.0,-1.1346190696729326,0.7281027548781085
276,49.7,-1.1723900017486748,-2.1684359355907326
277,34.0,-0.1174771571055243,-0.5080637191285008
278,27.7,1.597003193666224,0.967747930346613
279,44.0,-0.42117094217176815,-2.2331579439511615
280,31.1,0.9291661956856047,-0.20472613427753988
281,45.4,-0.8247464458388579,-0.8519758595350653
282,44.8,-1.6553880238788423,-0.15078754457821356
283,25.6,0.7682327165208036,-2.0039780736561092
284,23.5,0.6014413772818019,1.9613851904180752
285,34.4,-1.103016646307346,-0.7552633560136491
286,55.3,-0.31948686888162586,0.8202574557518617
287,56.3,-1.7471055899039907,-1.1722415429551607
288,32.9,-0.11751701146862886,-0.501666752803554
289,51.0,-1.2633186444668685,0.9745813011762408
290,44.5,-1.293616874522667,0.23874406426750067
291,37.0,0.20157126176142695,0.9656040351907204
292,54.4,-0.6431973360553273,-1.7698384097274016
293,24.5,-0.03426742546511503,-0.33975588681741864
294,42.5,-1.1208551934348427,-1.4734289687559727
295,38.1,-1.2647068376523294,1.4425323882195418
296,21.8,1.580243928588073,0.20643225047944055
297,34.1,-0.8491410217075774,-0.9425720728342825
298,28.5,-0.6994884570053184,0.2511968364510527
299,16.7,3.9910070187207594,0.2849715112588921
300,46.1,-2.0682604237383337,1.300990101262921
301,36.9,-0.5470073093634513,-1.2702612337747794
302,35.7,0.16776061439655435,0.23409833818974543
303,23.2,1.7694823069758931,0.79255588286154
304,38.4,0.2459860999204923,1.938755065380085
305,29.4,1.092476192453431,0.856729507629457
306,55.0,-1.3133285767160687,-0.17876413120231835
307,50.2,0.04892820545097566,0.4991501261591048
308,24.7,0.9531820333654218,-1.7085080037526852
309,53.0,-1.2883482113076026,0.5868811799423949
310,19.1,1.5850605119426995,0.6534695909340014
311,24.7,0.5504690080564043,0.48471893961132884
312,42.2,-0.5804934718518601,0.25774851485211475
313,78.0,-1.3942385826699535,2.208542783982612
314,42.8,-0.7275044284536623,-0.30920044699560667
315,41.6,-1.0832058435186072,-0.7126964571076296
316,27.3,0.6218149686261882,0.00526493606262835
317,42.0,-1.0350626506462313,-0.1215598944196681
318,37.5,-0.212153106407341,-1.029004538799714
319,49.8,-1.889679384181409,0.07288252673285722
320,26.9,-0.2005522833956796,1.0651709651963863
321,18.6,4.097789207880306,-1.2660892918406228
322,37.7,-0.7945895795926083,-0.3323801758640041
323,33.1,0.012308692499812129,-0.722631811128997
324,42.5,-1.313686389040024,1.3157503199305423
325,31.3,1.3104537200776578,-1.3844000788617494
326,38.1,-1.3194874242844774,1.0824582804483325
327,62.1,-0.5933561758457174,-0.21935711431816815
328,36.7,-0.7240671126810331,-0.43051879723012637
329,23.6,0.8448028079960642,-0.6829270569030012
330,19.2,4.116544405359205,-0.6950539045720784
331,12.8,1.4735675763939362,0.37759387445875703
332,15.6,4.206397269907646,1.043047282076289
333,39.6,-0.18059346962783723,1.420434922414861
334,38.4,-0.7711602750968073,-1.658674852203724
335,22.8,-0.9993961377775642,0.5604348892924077
336,36.5,-0.6782839991143265,1.4918735349942176
337,35.6,0.6471185336857224,-1.206706773309626
338,30.9,-0.8152602664957329,0.03738693257204249
339,36.3,-1.4833021657937016,0.39868524917677506
340,50.4,-1.3044584869885951,-0.536594178694929
341,42.9,0.16796548726861082,1.2813299601390475
342,37.0,-0.538573103441879,-0.8231022836629008
343,53.5,-1.765820933019783,-1.749673896548652
344,46.6,-1.4302953549672999,0.9426467981624861
345,41.2,1.1113312492528984,2.389386874580975
346,37.9,0.18609338705481077,-2.39329304675364
347,30.8,1.366520040698827,0.3606909145686187
348,11.2,5.381726047059785,1.566455267657065
349,53.7,-1.3296042593627138,-1.5464439863897779
350,47.0,-0.7711602750968073,-1.658674852203724
351,42.3,-0.41185370704805985,-0.7155164701237171
352,28.6,1.5557385370353318,-1.4504231747754759
353,25.7,1.977121684504749,-0.48474976526461744
354,31.3,1.5857050577161316,0.05238735282863429
355,30.1,0.7473078866315133,-0.21179560266880068
356,60.7,-1.2246091238668588,-0.6092160724009281
357,45.3,-0.004829229922032519,-1.2616399210798241
358,44.9,-1.418782235656184,-0.49128751039879404
359,45.1,-0.823718741140398,-1.1179727999714382
360,24.7,0.9056186808704372,-0.47965706981183087
361,47.1,-2.153214090447185,0.16994744249061797
362,63.3,-1.4016270433088038,1.4566857336876355
363,40.0,-0.7548822735230885,0.8101289478487255
364,48.0,-2.058598774916852,1.993615462512509
365,33.1,-1.1305515328235372,1.916187572377664
366,29.5,1.4944751074703784,-0.3851362876041961
367,24.8,0.7776912669933512,-1.6058775831259169
368,20.9,1.401677070277284,-0.814868512548858
369,43.1,0.013067338712737648,0.5760232976895228
370,22.8,1.5410165817712635,-0.7901369957336487
371,42.1,-1.3382690802434212,-0.9508061828169444
372,51.7,-0.18983013656372233,-0.3224793431012819
373,41.5,-1.0785674123484308,0.6377967789654114
374,52.2,0.0036175522325535923,-1.3489979446426499
375,49.5,-1.1200533885487196,-0.51292703011374
376,23.8,0.39186808200292156,0.08105086015658014
377,30.5,1.3622866920989476,0.46349289828050644
378,56.8,-0.8139220115574949,-0.5624790352608483
379,37.4,-1.3251361350957267,1.6936871498160735
380,69.7,-1.3134189522769328,-0.6829126102220053
381,53.3,-1.2936965832488758,0.25153799691739437
382,47.3,-1.8953332156966578,0.2389572491602763
383,29.3,3.655293724813318,-0.7645148603295454
384,40.3,-0.8126372949595507,-0.3254363986834987
385,12.9,3.901924295380533,-1.049436126941953
386,46.6,-2.1256636718059285,-0.011798439167358754
387,55.3,0.19862341660413854,-2.0168675833612646
388,25.6,1.576195277397271,0.2086970999492355
389,27.3,1.5747550348226043,0.448552551563691
390,67.7,-1.2929320802671393,1.700320215232285
391,38.6,-1.4950264286041157,1.8429496163257761
392,31.3,0.8611447130484781,-0.23858664676921645
393,35.3,-1.1531375096627798,1.57067474772457
394,40.3,-0.7861276537062187,-0.14372909499217568
395,24.7,3.6114206887656546,1.9731809615706857
396,42.5,-0.6109267256501038,-0.320738390059216
397,31.9,-0.3147561747004407,-0.0952026343799134
398,32.2,-0.7661577351145863,0.6046600562345725
399,23.0,1.3622866920989476,0.46349289828050644
400,37.3,0.003431063812103655,-0.9272649488744658
401,35.5,-0.7772588407726503,0.8293135054540638
402,27.7,1.5733007903668788,-0.6595283519005043
403,28.5,-0.00014163584131654292,-1.1118514330263005
404,39.7,-1.9624812280778527,0.02047644200777127
405,41.2,-1.2946132336002762,0.39866822239117305
406,37.2,-0.46167474007386056,-0.9417949635079206
407,40.5,-1.1406090776973228,-0.9153916707060632
408,22.3,0.8681879946388521,-1.6345217769988138
409,28.1,1.5889388061254968,0.7949612393196146
410,15.4,3.967142582997225,-0.6597886311293003
411,50.0,-1.7657810786566788,-1.756070862873599
412,40.6,-1.3475175579087957,0.44258229730041165
413,52.5,-0.7524847863441189,-1.074845532285286
414,63.9,-1.7034895976239501,0.1836298285779037
