No,Y house price of unit area,PC1,PC2,PC3,PC4,PC5
101,38.2,-0.7509735873125675,1.0234911956690549,0.9804757421363429,0.8798097550459685,-0.8374868551595468
102,32.9,-0.002833958480569487,-1.1154779064256861,-0.5412296138538136,0.27709558717756166,-1.051169561559754
103,54.4,-0.8299837634330712,-1.3061857575226665,0.7815969651975221,-0.15599104545116557,0.5897847928232609
104,45.7,-0.4211709421717677,-2.2331579439511646,-0.06756579614405592,-0.40388498380647153,1.0200031546671833
105,30.5,-0.7747370020003008,-0.2509034739681762,-2.1483528965948264,-0.6186465469129677,0.4972549707219355
106,71.0,-1.351009055960935,-1.8121894521092043,0.19734156309838513,0.5329354059791097,0.0972563843944409
107,47.1,-1.6361126713206051,-0.0684225903364553,-0.13642809132926242,0.2700445077654824,0.5920155526079658
108,26.6,0.7410428643388407,-0.4000085602200296,0.8503223428471268,-1.7357305713732702,-0.37129826242741365
109,34.1,-0.08359774370934053,1.3961558461522168,-0.042551642682181,-0.5019723419261124,-0.8904069760351565
110,28.4,1.5920099268539014,0.23420311819986245,1.8978433591437516,0.5555196256822247,0.3547203683708368
111,51.6,-0.746219771569455,-0.8866328005891021,0.3872191049380581,-0.3009071245661417,0.22297460897919685
112,39.4,-1.4148883653520157,2.059665567285547,0.28562888362400124,-0.3201102519436332,0.21771910724775115
113,23.1,1.5900009609211592,0.18230919087308767,1.1136134065698977,0.31900166079277176,0.4017585850881871
114,7.6,-0.4896243966616987,0.11936108856006528,0.6539250322265765,-0.6142703972395792,0.7194551180818417
115,53.3,-1.800586584319391,-0.08049889016338771,-2.022592201380336,0.5659363033611667,0.3771613791694639
116,46.4,-0.7315913614917336,-0.03430949985224882,-0.276726026314862,-0.09921040048342504,-1.3012895874626573
117,12.2,5.601730031409074,0.8798834769890768,-1.3153994957588624,1.1575697627856019,1.233700369189664
118,13.0,4.116544405359207,-0.6950539045720775,-0.25364292013897904,-0.21778800815410254,0.7145077125632471
119,30.6,1.0638259418203493,1.3776044620777308,0.46736503344907554,0.15329045024082466,0.011792263952600338
120,59.6,-1.282162905259147,0.7878878442884705,1.0428428274375956,0.11820212111558302,-0.4670313713498227
121,31.3,-0.3993635243438265,-0.33269381455136277,0.3013884375480302,-0.33541232726859455,0.33158182579685097
122,48.0,-0.37442302081647444,0.4393482370632586,1.178684562357854,-0.5163502016048405,0.3179565325568296
123,32.5,-1.1304117374801665,1.1349133840642902,-0.4737951992588785,-0.1130313978522593,-0.8268965840856951
124,45.5,0.24247854258081616,-0.6993777839228614,1.7614267385007245,-0.10040212281654878,-1.20973417151199
125,57.4,-1.4610182506450449,-0.9894626247265169,-0.15425472523753514,0.23345127186720768,0.3984703742433696
126,48.6,-0.8237187411403976,-1.1179727999714462,1.0052258335238766,-0.19991126513191795,0.5867809380915043
127,62.9,-0.5104598190651141,1.2784919864894653,-1.359116324597592,0.09187985645156892,-0.5483477569059234
128,55.0,-1.224609123866858,-0.6092160724009369,1.1062067039924093,0.40592646417572154,-0.3410476996804735
129,60.7,-0.8977481834452965,1.2793176547187095,-1.5256749313220728,-0.7937063171903089,0.33475087003934434
130,41.0,-1.5392213663687873,2.074019876368253,-0.4571323466056798,-0.07774977266551057,0.05364081306719761
131,37.5,-1.393662851874148,1.2335480526240494,-0.4138090407361572,0.4934218088247551,0.48538141898799364
132,30.7,1.5857449120792373,0.04599038650367594,1.6742147591714278,0.5994397926588335,0.35772421949797584
133,37.5,-0.7834441468211063,0.6283068411079863,-0.44771323680765845,-0.09840525918841767,-0.12133111922108795
134,39.5,-1.842158242190152,-0.4229895133668709,-0.8479906063862046,1.0456086449063813,0.26550228787578295
135,42.2,-0.9296897241513873,-0.18809782314132673,-2.186824429222653,-0.5321398462528365,0.40098823549529816
136,20.8,0.2509779146540374,-0.8292822282874089,-0.6286958951182923,-1.1536042053199305,-1.176096963222751
137,46.8,-1.1600347540189837,-1.2583858925041185,-0.677352104893346,0.5101216351791119,-0.28447649517248186
138,47.4,-0.7818055231348421,0.41525620034186655,1.1861374363861559,-0.6904732626006824,0.5217326150998804
139,43.5,0.5507461200075805,-0.40994384976960324,0.5044309403431341,0.6906512216203247,-1.3783458089903202
140,42.5,-0.43679421057541223,-1.4875585217383378,-1.0174256410826374,-0.06488168169976488,0.3517514532713837
141,51.4,-1.3007985396487314,0.19766155804508861,0.39491481707793064,0.256972213050442,-0.4558733008613247
142,28.9,0.8616625937757803,-0.20641194923913908,1.1844333818793853,0.9582077206907585,-0.09826150344996144
143,37.5,-0.800400306679871,0.6415244007080224,0.6287457489531058,-0.6258294592049314,-0.025200879900411484
144,40.1,-0.37442302081647444,0.4393482370632586,1.178684562357854,-0.5163502016048405,0.3179565325568296
145,28.4,0.7223673755861522,-0.9838378801384644,0.1966548180096275,-1.5987128640136337,-0.3606768203145313
146,45.5,-1.1300931471762168,-1.5634987173430503,0.3108528024886632,0.2086337904797258,-0.14989983957138722
147,52.2,0.19235840182947567,-2.2050803150574563,-0.027602866339959446,0.25095937110875366,-1.1857033516810245
148,43.2,-1.3314797269682432,-1.8066465126754359,-0.2311784579610419,0.2760853729030841,0.9504366931244139
149,45.1,3.906281933589009,0.43407101087978744,0.9422868607922207,-1.2517576894905884,0.7689809575769314
150,39.7,-1.5283949119659632,0.08018879262387112,-2.2763680292611603,-0.0006839900814805361,0.6616676213850932
151,48.5,-1.111827088597528,1.330308622661568,-0.7628845526986088,-0.7667123989610355,0.5966896073442074
152,44.7,-1.6429376955377133,0.23843207731907945,1.672140520446011,0.8078256824963442,0.8526023860168963
153,28.9,0.7411225730650494,-0.4128024928699236,0.8618013718027956,-1.7322258022228265,-0.37022500567618194
154,40.9,-0.19421968874348272,-0.6922873162705447,0.8951179374612738,-0.8167574650738822,1.0777741016607805
155,20.7,3.957990616001703,0.6956548664884092,0.9027402117963489,-0.3107163082000503,0.5109652440734284
156,15.6,3.9796327657014596,-0.2769659755569452,0.1854536028266524,-0.17388213540720615,0.5916468833455669
157,18.3,1.609961161106947,1.431908608873573,0.41305489121251204,-1.7308466118496992,-0.3831140439852501
158,35.6,-0.49694388968354863,0.2238743847960287,0.3797510770431101,0.4324063804409595,-0.44991551179411376
159,39.4,-1.1413194109031912,-0.6809535389106308,-0.017945065578011902,0.3748563123946973,-0.29456130890974824
160,37.4,-0.5405598819635892,-1.1319969867370272,-1.151212572604213,0.7503619621368424,-0.42566877644121026
161,57.8,-0.8450876754964068,-1.5291307848966114,0.16608087322650766,-0.271183203596061,1.4773669336951174
162,39.6,-0.46089093618348514,0.6985687925827365,0.661918695389249,-0.026918450343533393,-0.750363959940676
163,11.6,3.9019641497436384,-1.0558330932668947,-1.0582623627161496,0.10033681387886059,0.5428295704120749
164,55.5,-0.7150541001125332,0.08001917490168678,1.4824045835964015,-0.5275176031583622,0.20580883263180313
165,55.2,0.19862341660413954,-2.016867583361269,0.19602573363236486,0.2070392041321448,-1.1887072028081638
166,30.6,-0.4314837360395192,-0.9711180806998889,-0.30971921808680597,-0.36365221526860153,-1.4357313631202908
167,73.6,-1.3071539299842585,-0.49469965267079685,1.7627425679667448,0.2254940790304161,0.0762294156906148
168,43.4,-1.3447484741756404,1.384023388733744,0.11524330316993915,-0.1299161138679976,0.6916502103635707
169,37.4,-0.5165210117096557,0.31376292836017794,-0.7303885737464701,-0.8872474842666725,0.2644198431934665
170,23.5,0.7134396329049262,-0.43968196909691304,1.311098369131151,-1.7142091735955816,-0.4988724672408465
171,14.4,4.227821457165857,0.9261715480637187,0.03405539108338377,0.25616609110340977,0.43878138557318835
172,58.8,-1.2370594522079865,-0.9984356942982382,0.6704282646494,0.49727161998352737,-0.33396673707034613
173,58.1,-1.69726443721239,0.37823952659902715,1.8040237502076226,0.09500045432289221,1.0155987670109456
174,35.1,-1.197446062837997,1.4018371307062139,-1.482097143916123,-0.12546902309123842,-0.9242314723073257
175,45.2,-1.2874878797391072,-0.07023055967928447,1.4950573465804027,0.6850102165913603,0.3217524996940504
176,36.5,-0.2924792087046056,0.5455419871361152,-0.8725599703708505,-0.47091789411390017,-0.523449841304623
177,19.2,4.20969139466549,-0.8185708807807072,-0.7297381839337813,0.8225504884467275,0.4815662691501127
178,42.0,-1.784054408179606,0.9829533400183583,-1.0511987058259389,0.078857824340765,0.8013344395159971
179,36.7,-0.7929949923601985,0.7897249879461837,1.2375848268868523,1.1408304774127658,-0.9261049175710133
180,42.6,0.17730631880306674,-0.4115358229504948,0.04952653208100137,0.3337503504774613,-1.0588459314742409
181,15.5,4.086496511175889,-0.37741812280527376,-1.9196281353134788,0.6357878483546414,0.3798296214989882
182,55.9,-1.8431796090061159,-0.1166286636958916,0.41305076545363056,0.8422835134941008,0.33643961225446434
183,23.6,1.5819587475843222,0.6537021873736362,1.1289608837771576,0.4329632580127335,0.3067445238144733
184,18.8,4.003417492698785,0.6805880994811375,0.8963038077792779,-0.40563916242489323,0.5624593672126872
185,21.8,0.8731096681886827,-1.637183601072867,-0.7809032695154471,-1.6859680689838041,-0.8445051175483063
186,21.5,0.6960607221115735,0.1516801135037503,-1.8867686445524492,0.787430735376581,-0.2701004569618093
187,25.7,1.5783277049135358,0.38391861042817693,-0.19127810201198314,0.5163551278215944,0.2794647558630682
188,22.0,0.9640449910513718,-1.4212151833928,0.19929034580426772,-1.8453714196325464,-0.8391976973509883
189,44.3,-1.656750952011592,0.6806886678986632,-1.5937361571646746,0.04799608118387642,0.5030642177474984
190,20.5,3.9143746237216623,-0.6602165050446462,-0.6282234378509743,0.007239273495832753,0.5352119794263317
191,42.3,-1.283539639487618,2.1493392229435355,-0.07222066681860512,0.19578017871392778,0.5119470057156877
192,37.8,-0.5261227751007499,-0.43388266176560153,0.3685382955072543,-0.5026380363553069,-1.0076099645665597
193,42.7,-1.1172346367247237,1.6689686391858896,-1.4503764757059794,-0.7860130700533584,0.5631740811457746
194,49.3,-1.2843269035890688,0.16064420565524148,1.2189492165229159,0.27866633028093096,-0.4513509122436073
195,29.3,3.8924222146271275,0.37015305667842974,1.0108335608991703,-1.174967513923783,0.7532543411566945
196,34.6,-0.0908627703277892,-0.004694253161648595,0.6332282725150251,-1.1778739594488667,0.7092694359190289
197,36.6,-0.7465710366787374,-0.08025810999632937,-0.6271681699697655,-0.08405611895042962,-1.312049087284935
198,48.2,-1.2867812038614346,1.31419786877057,-0.6918562729550796,-0.5126696210709809,0.8459563167091653
199,39.1,-1.0723422519368728,0.8324064769865561,-1.10980420920097,-0.672701695627894,0.6574374435453668
200,31.6,-1.2772293164744204,0.646972365517148,0.6960096394744253,-0.38358102827220447,0.8719143721963143
201,25.5,0.3138728462933131,0.19952886354915206,0.7976266112060849,-1.4085224828916512,-1.1615781812851582
202,45.9,-1.3746555657408552,0.46132851578402145,1.02734788803179,0.5586795933791789,-0.6443812535410421
203,31.5,-0.41681914862943875,0.775823611048453,-1.7795003000736767,-0.1658804079450635,-0.7603522123322495
204,46.1,-1.344414531928772,-1.158209813487967,-1.1360488325693925,0.5749277947463248,-0.43162656550842116
205,26.6,0.731439646065829,-0.7853971466422024,-0.37624308507132737,-1.6828044719215716,-0.3835721620819629
206,21.4,0.7288518747220968,-0.28443764969381,0.07528813861862367,0.9411315933703462,-0.18341498443876209
207,44.0,-1.9019624077848323,0.8506117101036533,0.0037168377754821405,0.8476355187248453,0.9671207713765704
208,34.2,-0.3669752932656442,1.1608963795934346,-1.3449669951097436,-0.27721336570967964,-0.7405777550545556
209,26.2,0.6974667264219044,-1.7622768980780326,-0.6749017923223618,-1.4160226051021656,-0.34651489869889407
210,40.9,-1.5254746813672957,0.447356550280256,-1.8227119698527936,-0.09861941141768918,0.6530824110627182
211,52.2,-1.1011786279805087,0.03891745817995199,1.6911559975453965,0.2234878179409709,-0.27824020684240575
212,43.5,0.0036175522325546834,-1.3489979446426588,0.8616984631125963,0.41734505874961997,-1.0372768382260595
213,31.1,0.4418215795822377,0.7225419481477702,0.502811728142159,1.3511113801503951,-1.0719148443660786
214,58.0,-1.734695123443975,-0.7766251805879485,0.4852096715769552,0.3655310998917218,1.035768394485478
215,20.9,1.1978784332984966,1.1524838607863683,1.0994651433352223,0.4161455838186097,0.05106782392120473
216,48.1,-1.4027072048417761,0.5535788354084528,0.4177767667783114,-0.21851331591431375,0.7650110729797093
217,39.7,0.09678209168669276,1.3766209768819184,-0.8518462175557832,-0.6612948883930221,-1.1606925155051127
218,40.8,-1.241225470954262,0.21538833011382902,-1.1939182274029123,0.1961400918333316,-0.039910829328130094
219,43.8,-0.38068803559113834,0.2511355053670717,0.9550559623855297,-0.4724300346282313,0.32096038368396873
220,40.2,-1.438023896754849,0.08586873024503115,-1.7381837315727675,0.7661653035259691,0.5003211917403274
221,78.3,-1.7676451626400245,1.817133328862532,-0.621229372818101,-0.12338830276865217,0.7674273698113886
222,38.5,0.3909499944620893,-0.00397730871997229,1.0263906746357498,0.9687384691566315,-1.678727481644391
223,48.5,-1.770890489348145,2.1164844598322765,0.4129250470904258,0.4157107586972522,1.0038433451782176
224,42.3,0.3846451253243211,-0.1857930740912121,0.797022560185591,1.0109062515580185,-1.6762602588928674
225,46.0,-1.2423311798344023,1.5614429438677655,-0.4477379606814151,-0.1784770624893309,-0.09117599833248587
226,49.0,-0.8174537263657337,-0.9297600682752596,1.2288544334962006,-0.24383143210852704,0.5837770869643653
227,12.8,3.9660266608303045,-0.4806735740307847,-0.4167707563735553,-0.1333561322808412,0.5831656230628355
228,40.2,-1.6409998250685291,0.6082549628236411,-1.4603886410953144,0.42834721901184536,0.42775440050179486
229,46.6,0.9638502353751547,0.7759566225330141,1.0740753126363258,2.418399161591028,-2.031873517093132
230,19.0,1.5114058955019198,1.4324513635736011,0.39973763960881903,-1.8043752652360319,-0.41565638269956834
231,33.4,1.5857449120792373,0.04599038650367594,1.6742147591714278,0.5994397926588335,0.35772421949797584
232,14.7,3.9293148274653413,-0.8639254130649858,-0.8464717959446569,0.013247485742455963,0.5618636238928509
233,17.4,3.894702565624503,0.25698727856155185,-1.2660809192032452,0.6586734031705623,0.6029582106203927
234,32.4,-1.7048755864419636,2.0581123868494724,-0.7698584748767404,0.16329927921911933,0.6879541776367536
235,23.9,1.5201522253226447,-0.2659036543975186,0.7655646088007261,0.5516746208464671,0.7401466336078828
236,39.3,-1.0724933368778171,-1.2764246016066467,-0.7910286101262813,-0.1639404797857188,0.7848159918876492
237,61.9,-1.8967915078155995,-0.530863734294729,0.8474729589394964,1.203503385454051,1.0773777860288145
238,39.0,0.480849065137278,-0.2646589107560298,0.3333487439754197,0.4615142826430397,-1.3574011987972685
239,40.6,0.47466375157081325,-0.4656658009571442,0.1211989046047342,0.5089392714742363,-1.3533240873142804
240,29.7,0.2870246952240332,0.4398375503951264,0.9777669066372472,-1.4163136163093628,-1.1719159538866852
241,28.8,1.3423367625524487,-0.5328937230750346,0.17290168663368916,0.465504091954989,-0.08210810832091295
242,41.4,-1.0164270162566478,0.46866639182371034,1.1757134788640515,-0.5732412172894074,0.7534882939246181
243,33.4,1.4687714038083197,-1.5884074320249215,0.0019315480209018134,0.9899623685428749,0.35772082789788734
244,48.2,-1.67431535095202,1.7885553240916108,-0.14102765387663305,0.2728115649172998,0.34140138459897623
245,21.7,0.8429871050230917,-0.7902412691575739,0.530765857041886,1.095225428050395,-0.08764006133707922
246,40.8,-0.938779727885727,-0.12840097659971972,1.3419398619118412,-0.338639003502505,-0.07778852766643708
247,40.6,-0.7257616622016071,0.3999226391671456,0.800616631988796,-0.7297058360465147,0.5487551071741303
248,23.1,0.36247528899023534,0.27642643003858114,0.32633977208583126,-1.488726335055092,-1.1415176812070593
249,22.3,0.257203075065597,-0.6346725302662752,-0.4108068096238024,-1.1992767568717617,-1.179637442725506
250,15.0,5.1799034285891,-0.11208231099852639,-1.01539370734284,2.3751142289227953,0.8111347977950094
251,30.0,-1.1447182674947662,1.5019574537740847,-1.1826939719502447,-0.2020918213694164,0.3694320661996767
252,13.8,1.462619051882544,-0.011991026387474074,-1.430645689904452,-1.3951980854278456,-0.4121807141335606
253,52.7,-1.753370612196664,-1.3604545005063826,-0.16845785326054424,0.5025488072513589,1.0463898365983608
254,25.9,1.310457339397824,-0.2203239244023684,-2.0593425567179713,0.3965858011993816,-0.18343620376261804
255,51.8,-1.354339494043299,-2.080678281924182,-0.3020367998755005,0.8462552436615856,-0.37726981041179775
256,17.4,4.780577831946358,1.8474899316357787,-0.2069631901744366,0.9696619419204738,0.7803734888190216
257,26.5,-0.048723638636590405,-1.355139153493934,-1.0916323137496122,0.3780178702971776,-1.1235844073626555
258,43.9,0.18801338749588373,0.17738706121310396,0.30746869170496643,0.193470369890456,-1.085307659089223
259,63.3,-1.3071539299842585,-0.49469965267079685,1.7627425679667448,0.2254940790304161,0.0762294156906148
260,28.8,0.25585902376711167,-0.5268144250956625,-0.11741857202109617,-1.1897031377171419,-1.1547501775392917
261,30.7,0.6865483399704188,0.3750194829492721,0.27151370438695066,0.7486591819230513,0.16467771164973416
262,24.4,1.7445418034485412,0.020513831246913347,0.07631478188460983,0.3201658761106884,0.468951317410985
263,53.0,-1.3257390431760838,-0.5743804935695322,-0.482381307731893,0.43791008738668813,-0.44224800762130345
